danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0.875,0.745,7,-10.156,1,0.0466,0.208,0.449,0.0749,0.365,117.995,audio_features,031AIGrfnhZYJxegTuYw9W,spotify:track:031AIGrfnhZYJxegTuYw9W,https://api.spotify.com/v1/tracks/031AIGrfnhZYJxegTuYw9W,https://api.spotify.com/v1/audio-analysis/031AIGrfnhZYJxegTuYw9W,448006,4
0.425,0.554,6,-4.145,1,0.0298,0.134,8.56e-05,0.0963,0.288,83.917,audio_features,6LCEyZZHFF4ebF1Mike1s5,spotify:track:6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/tracks/6LCEyZZHFF4ebF1Mike1s5,https://api.spotify.com/v1/audio-analysis/6LCEyZZHFF4ebF1Mike1s5,237297,4
0.569,0.365,9,-7.047,1,0.0265,0.691,0.0,0.17,0.508,145.859,audio_features,0AkZjWYCMJ8wWiNex7LmkY,spotify:track:0AkZjWYCMJ8wWiNex7LmkY,https://api.spotify.com/v1/tracks/0AkZjWYCMJ8wWiNex7LmkY,https://api.spotify.com/v1/audio-analysis/0AkZjWYCMJ8wWiNex7LmkY,343497,4
0.654,0.75,8,-7.509,0,0.105,0.246,0.0178,0.167,0.557,92.78,audio_features,3Osd3Yf8K73aj4ySn6LrvK,spotify:track:3Osd3Yf8K73aj4ySn6LrvK,https://api.spotify.com/v1/tracks/3Osd3Yf8K73aj4ySn6LrvK,https://api.spotify.com/v1/audio-analysis/3Osd3Yf8K73aj4ySn6LrvK,272507,4
0.762,0.508,3,-9.112,1,0.0919,0.0584,0.00126,0.16,0.37,93.51,audio_features,4osgfFTICMkcGbbigdsa53,spotify:track:4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53,https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53,302347,4
0.816,0.686,5,-5.813,0,0.12,0.296,1.46e-06,0.14,0.783,82.309,audio_features,0m9ul5FMXzR2k2BRZKamcn,spotify:track:0m9ul5FMXzR2k2BRZKamcn,https://api.spotify.com/v1/tracks/0m9ul5FMXzR2k2BRZKamcn,https://api.spotify.com/v1/audio-analysis/0m9ul5FMXzR2k2BRZKamcn,260907,4
0.508,0.535,6,-12.562,0,0.0385,0.809,0.00036,0.129,0.583,91.281,audio_features,3avaObCwNTfWoAAy1K1HU7,spotify:track:3avaObCwNTfWoAAy1K1HU7,https://api.spotify.com/v1/tracks/3avaObCwNTfWoAAy1K1HU7,https://api.spotify.com/v1/audio-analysis/3avaObCwNTfWoAAy1K1HU7,217240,4
0.558,0.915,6,-11.28,0,0.0457,0.245,0.00115,0.563,0.823,122.425,audio_features,6pMYe5lqOx465hDhjF6aCa,spotify:track:6pMYe5lqOx465hDhjF6aCa,https://api.spotify.com/v1/tracks/6pMYe5lqOx465hDhjF6aCa,https://api.spotify.com/v1/audio-analysis/6pMYe5lqOx465hDhjF6aCa,308600,4
0.564,0.609,11,-8.26,0,0.0865,0.709,0.00829,0.535,0.813,175.791,audio_features,3NHuU6OLvSu77HMYXV93l4,spotify:track:3NHuU6OLvSu77HMYXV93l4,https://api.spotify.com/v1/tracks/3NHuU6OLvSu77HMYXV93l4,https://api.spotify.com/v1/audio-analysis/3NHuU6OLvSu77HMYXV93l4,112533,4
0.657,0.741,11,-6.822,0,0.0825,0.663,0.494,0.222,0.908,175.949,audio_features,6b37xrsNCWYIUphFBazqD6,spotify:track:6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/tracks/6b37xrsNCWYIUphFBazqD6,https://api.spotify.com/v1/audio-analysis/6b37xrsNCWYIUphFBazqD6,239987,4
